timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 22:30:00,639.97611010,639.97611010,1378231.52770915,882035251.91788006
2018-04-25 22:25:00,639.29879041,639.29879041,1373070.73016408,877802456.93610001
2018-04-25 22:20:00,637.80851304,637.80851304,1368274.74878242,872697282.94720995
2018-04-25 22:15:00,641.85519749,641.85519749,1367780.01723266,877916713.07732999
2018-04-25 22:10:00,647.03265932,647.03265932,1362894.81100277,881837453.92981005
2018-04-25 22:05:00,647.30410142,647.30410142,1362292.81468901,881817726.28339005
2018-04-25 22:00:00,647.10525457,647.10525457,1362207.41086034,881491573.37576997
2018-04-25 21:55:00,646.82365925,646.82365925,1361379.86339075,880572704.86493003
2018-04-25 21:50:00,646.30730922,646.30730922,1361260.91692934,879792880.36915004
2018-04-25 21:45:00,646.82685675,646.82685675,1362259.01455262,881145716.46863997
2018-04-25 21:40:00,646.87794614,646.87794614,1362165.33821566,881154716.28455997
2018-04-25 21:35:00,646.81000133,646.81000133,1360537.51234078,880009270.17252004
2018-04-25 21:30:00,646.95224593,646.95224593,1359963.01398944,879831126.28309000
2018-04-25 21:25:00,646.59739434,646.59739434,1358245.24343448,878237835.27663004
2018-04-25 21:20:00,644.43105380,644.43105380,1356329.90110989,874061107.46975994
2018-04-25 21:15:00,643.00294640,643.00294640,1356530.86807524,872253345.05697000
2018-04-25 21:10:00,641.73020469,641.73020469,1356015.58625418,870196159.73085999
2018-04-25 21:05:00,639.68901555,639.68901555,1355212.90176843,866914806.99953997
2018-04-25 21:00:00,636.44165167,636.44165167,1358328.21499302,864496652.65710998
2018-04-25 20:55:00,636.67267038,636.67267038,1357849.13868134,864505437.09861004
2018-04-25 20:50:00,637.92579425,637.92579425,1354319.40839680,863955284.26394999
2018-04-25 20:45:00,639.18473037,639.18473037,1354966.34287633,866073796.52900004
2018-04-25 20:40:00,638.16257682,638.16257682,1353055.84001450,863469601.44619000
2018-04-25 20:35:00,638.69243822,638.69243822,1348911.71465468,861539711.97011995
2018-04-25 20:30:00,635.83074135,635.83074135,1351387.72295404,859253857.73606002
2018-04-25 20:25:00,634.77007824,634.77007824,1351341.38386161,857791075.95738995
2018-04-25 20:20:00,635.09582600,635.09582600,1352926.08342440,859237708.47321999
2018-04-25 20:15:00,635.01066138,635.01066138,1358363.04753429,862575017.20922005
2018-04-25 20:10:00,636.53563875,636.53563875,1358388.85442235,864662917.11819005
2018-04-25 20:05:00,633.56762954,633.56762954,1357025.98238853,859767734.88713002
2018-04-25 20:00:00,629.08285869,629.08285869,1360976.44589486,856166953.19746006
2018-04-25 19:55:00,628.99680746,628.99680746,1360545.08723916,855778516.28540003
2018-04-25 19:50:00,629.91644913,629.91644913,1361395.17899877,857565217.02272999
2018-04-25 19:45:00,629.25570042,629.25570042,1363180.41894230,857789049.31474996
2018-04-25 19:40:00,630.27330625,630.27330625,1361792.99917088,858301776.01516998
2018-04-25 19:35:00,625.92419504,625.92419504,1360898.57714071,851819346.43180001
2018-04-25 19:30:00,626.82949822,626.82949822,1363699.11944940,854806834.76257002
2018-04-25 19:25:00,628.53332164,628.53332164,1361875.81557236,855984330.02010000
2018-04-25 19:20:00,631.25035163,631.25035163,1364310.17810068,861221279.65582001
2018-04-25 19:15:00,629.96013140,629.96013140,1376191.05131235,866945495.51209998
2018-04-25 19:10:00,629.76959357,629.76959357,1376480.07727357,866865298.81849003
2018-04-25 19:05:00,630.54893233,630.54893233,1375213.50439947,867139406.92047000
2018-04-25 19:00:00,630.67875934,630.67875934,1375828.81979451,867706013.13741004
2018-04-25 18:55:00,629.52287589,629.52287589,1373143.02321344,864424944.97853005
2018-04-25 18:50:00,633.25233560,633.25233560,1369258.80158702,867086334.15193999
2018-04-25 18:45:00,633.16403438,633.16403438,1371783.77494743,868564149.24126995
2018-04-25 18:40:00,632.11580732,632.11580732,1371035.45274561,866653182.07193995
2018-04-25 18:35:00,629.10329891,629.10329891,1370353.92923590,862094177.55850995
2018-04-25 18:30:00,630.47442580,630.47442580,1373152.84056383,865737748.68528998
2018-04-25 18:25:00,630.85061909,630.85061909,1371314.94059250,865094879.23987997
2018-04-25 18:20:00,628.77432769,628.77432769,1370400.30722616,861672531.84262002
2018-04-25 18:15:00,630.52619230,630.52619230,1371235.49531412,864599895.60238004
2018-04-25 18:10:00,629.09085673,629.09085673,1369346.86656735,861443593.45197999
2018-04-25 18:05:00,635.86453173,635.86453173,1365045.73622851,867984167.85467994
2018-04-25 18:00:00,634.05964262,634.05964262,1367566.95004455,867119011.60872996
2018-04-25 17:55:00,631.98501787,631.98501787,1367686.89707979,864357628.08998001
2018-04-25 17:50:00,634.20365926,634.20365926,1365052.46254101,865721266.82888997
