timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-25 13:40:00,1.00001556,1.00001556,102920289.71414024,102921890.97104000
2018-04-25 13:35:00,1.00001980,1.00001980,102881585.66915625,102883622.70361000
2018-04-25 13:30:00,1.00001766,1.00001766,102849255.20493664,102851071.80888000
2018-04-25 13:25:00,1.00002328,1.00002328,102830357.12980610,102832751.05561000
2018-04-25 13:20:00,1.00002159,1.00002159,102862821.35353231,102865042.20336001
2018-04-25 13:15:00,1.00002182,1.00002182,103039490.10924642,103041738.58357000
2018-04-25 13:10:00,1.00001886,1.00001886,105203374.83160461,105205359.49179000
2018-04-25 13:05:00,1.00002111,1.00002111,105186077.67455480,105188298.62909999
2018-04-25 13:00:00,1.00002084,1.00002084,105133556.50287800,105135747.23258001
2018-04-25 12:55:00,1.00002346,1.00002346,105108478.18933374,105110943.79556000
2018-04-25 12:50:00,1.00003939,1.00003939,105112976.65916011,105117116.59690000
2018-04-25 12:45:00,1.00003892,1.00003892,105114829.11306489,105118920.51356000
2018-04-25 12:40:00,1.00004335,1.00004335,105114641.59652987,105119198.41767000
2018-04-25 12:35:00,1.00004287,1.00004287,105103675.32434866,105108181.37230000
2018-04-25 12:30:00,1.00004287,1.00004287,105108512.22812474,105113018.22477999
2018-04-25 12:25:00,1.00005662,1.00005662,105106196.94288225,105112148.09378999
2018-04-25 12:20:00,1.00004364,1.00004364,105207527.72092570,105212118.51254000
2018-04-25 12:15:00,1.00004907,1.00004907,105207435.18420385,105212597.88925000
2018-04-25 12:10:00,1.00002128,1.00002128,105205144.74520205,105207383.17557000
2018-04-25 12:05:00,1.00001938,1.00001938,105448189.74791299,105450232.92995000
2018-04-25 12:00:00,1.00001466,1.00001466,105446320.30716144,105447866.53682999
2018-04-25 11:55:00,1.00001737,1.00001737,105442265.08611789,105444097.05303000
2018-04-25 11:50:00,1.00000964,1.00000964,105430310.90938811,105431326.84354000
2018-04-25 11:45:00,1.00001578,1.00001578,105406908.84510869,105408571.89837000
2018-04-25 11:40:00,1.00001978,1.00001978,105531062.77321695,105533150.11971000
2018-04-25 11:35:00,1.00002445,1.00002445,105666076.46727571,105668660.44340999
