timestamp,price (USD),price (USD),volume,market cap (USD)
2018-04-26 05:35:00,146.38685935,146.38685935,921580.34832003,134907252.82530999
2018-04-26 05:30:00,146.40679045,146.40679045,922569.82119819,135070486.48723999
2018-04-26 05:25:00,147.13045309,147.13045309,918585.85877496,135151953.60773000
2018-04-26 05:20:00,147.19542160,147.19542160,918343.61929966,135175976.22047001
2018-04-26 05:15:00,147.63749071,147.63749071,921504.04650601,136048545.10774001
2018-04-26 05:10:00,147.49352617,147.49352617,924001.47275831,136284235.40377000
2018-04-26 05:05:00,146.73200535,146.73200535,927138.26095474,136040856.26635000
2018-04-26 05:00:00,146.82525911,146.82525911,938657.93753644,137818694.89855000
2018-04-26 04:55:00,146.71017019,146.71017019,943683.24055031,138447928.82539001
2018-04-26 04:50:00,146.55320296,146.55320296,955463.61364503,140026252.89368001
2018-04-26 04:45:00,146.38408796,146.38408796,968615.41551552,141789884.18290001
2018-04-26 04:40:00,146.35125414,146.35125414,976282.61097396,142880184.50659001
2018-04-26 04:35:00,145.89959130,145.89959130,985614.70357035,143800782.42569000
2018-04-26 04:30:00,145.95180462,145.95180462,993704.55953865,145032973.72835001
2018-04-26 04:25:00,145.90356488,145.90356488,996294.94012435,145362983.43748999
2018-04-26 04:20:00,146.07748557,146.07748557,997812.62647865,145757959.54596999
2018-04-26 04:15:00,145.93909823,145.93909823,1002165.29762390,146255099.81228000
2018-04-26 04:10:00,145.58514838,145.58514838,1006810.60803259,146576671.75628000
2018-04-26 04:05:00,145.46352001,145.46352001,1010617.80314655,147008023.03547999
2018-04-26 04:00:00,144.89662881,144.89662881,1025291.07575560,148561220.42253000
2018-04-26 03:55:00,144.96094248,144.96094248,1037386.95699775,150380590.99961999
2018-04-26 03:50:00,145.22651317,145.22651317,1054191.21665281,153096514.60389000
2018-04-26 03:45:00,145.32604988,145.32604988,1077845.42781239,156639018.40516999
2018-04-26 03:40:00,145.08100248,145.08100248,1076219.57295559,156139014.52772000
2018-04-26 03:35:00,144.88571884,144.88571884,1076537.78218917,155974950.43219000
2018-04-26 03:30:00,145.73966040,145.73966040,1076622.07863149,156906536.12110999
2018-04-26 03:25:00,146.00506725,146.00506725,1078492.43703858,157465360.79729000
2018-04-26 03:20:00,145.94409655,145.94409655,1080473.23604738,157688690.28264999
2018-04-26 03:15:00,145.83840352,145.83840352,1086232.35370303,158414392.32102001
2018-04-26 03:10:00,145.61025474,145.61025474,1085548.12323868,158066938.75321001
2018-04-26 03:05:00,145.56752062,145.56752062,1086019.83959907,158089215.39085999
2018-04-26 03:00:00,145.43554084,145.43554084,1090155.12163133,158547299.71474999
2018-04-26 02:55:00,145.51937447,145.51937447,1092239.66865486,158942033.35117000
2018-04-26 02:50:00,145.72939259,145.72939259,1091399.34150359,159048963.11348999
2018-04-26 02:45:00,145.65464317,145.65464317,1091522.34351609,158985297.46204999
2018-04-26 02:40:00,145.38646382,145.38646382,1091781.15226192,158730200.98896000
2018-04-26 02:35:00,145.05648872,145.05648872,1092610.38314600,158490225.71640000
2018-04-26 02:30:00,145.06810040,145.06810040,1094255.10379231,158741509.26084000
2018-04-26 02:25:00,145.08826032,145.08826032,1094405.48156103,158785387.40239000
2018-04-26 02:20:00,145.10022380,145.10022380,1096269.98051172,159069019.51903000
2018-04-26 02:15:00,144.97827708,144.97827708,1099204.61584409,159360791.36197001
2018-04-26 02:10:00,144.69883496,144.69883496,1100024.99560981,159172335.28654000
2018-04-26 02:05:00,144.43328557,144.43328557,1099618.52389320,158821516.27990001
2018-04-26 02:00:00,143.93459524,143.93459524,1104422.12610884,158964551.69266999
2018-04-26 01:55:00,144.12861165,144.12861165,1104897.12665507,159247288.87786999
2018-04-26 01:50:00,144.37720270,144.37720270,1104385.94100502,159448152.86654001
2018-04-26 01:45:00,144.98645935,144.98645935,1105180.93999324,160236271.42559999
2018-04-26 01:40:00,144.84017220,144.84017220,1107349.37836485,160388674.64579999
2018-04-26 01:35:00,144.72824720,144.72824720,1108482.85791212,160428781.08001000
