timestamp,open (USD),high (USD),low (USD),close (USD),open (USD),high (USD),low (USD),close (USD),volume,market cap (USD)
2017-10-25,322.94911446,330.56285790,317.62180732,328.90245377,322.94911446,330.56285790,317.62180732,328.90245377,26922.46031636,8854863.25948679
2017-10-24,312.46952664,335.81573380,304.76875510,322.94109640,312.46952664,335.81573380,304.76875510,322.94109640,59462.10974884,19202758.91657608
2017-10-23,325.73028012,329.12148410,304.06504918,311.13077200,325.73028012,329.12148410,304.06504918,311.13077200,50884.70183934,15831796.56644998
2017-10-22,322.44816667,349.12471071,320.67827036,325.88100528,322.44816667,349.12471071,320.67827036,325.88100528,64913.54553982,21154091.47696747
2017-10-21,325.84261588,326.95986957,315.27207921,323.21685572,325.84261588,326.95986957,315.27207921,323.21685572,22236.61084463,7187247.43901537
2017-10-20,330.38732972,332.80008809,322.48369363,326.12288661,330.38732972,332.80008809,322.48369363,326.12288661,34876.39112670,11373989.34881820
2017-10-19,338.43109349,339.46508637,324.80518769,330.00155934,338.43109349,339.46508637,324.80518769,330.00155934,40104.15894532,13234434.98808470
2017-10-18,368.86790640,374.34765893,308.16867316,336.98796779,368.86790640,374.34765893,308.16867316,336.98796779,96131.69778529,32395225.47685829
2017-10-17,313.87717599,394.35029740,309.42820197,367.54774519,313.87717599,394.35029740,309.42820197,367.54774519,201332.15506614,73999179.62918057
2017-10-16,314.80899549,316.89589506,310.08713390,313.89195201,314.80899549,316.89589506,310.08713390,313.89195201,23879.13690365,7495468.89507427
2017-10-15,322.13373174,323.19754790,308.76028965,314.04919171,322.13373174,323.19754790,308.76028965,314.04919171,23931.93696706,7515805.46067321
2017-10-14,319.23003714,326.52447383,315.30912405,321.56174252,319.23003714,326.52447383,315.30912405,321.56174252,48213.75425191,15503698.83090738
2017-10-13,311.04955808,323.47738832,298.90430406,318.50175992,311.04955808,323.47738832,298.90430406,318.50175992,90812.05590120,28923799.62616594
2017-10-12,313.63998664,329.21950558,308.01973296,311.11439110,313.63998664,329.21950558,308.01973296,311.11439110,76102.05762004,23676445.31801210
2017-10-11,317.19233476,319.68076764,310.62881581,313.45669799,317.19233476,319.68076764,310.62881581,313.45669799,51050.95912587,16002265.07703993
2017-10-10,312.66508544,348.87647302,307.88819203,317.29945355,312.66508544,348.87647302,307.88819203,317.29945355,87913.11660830,27894783.85925256
2017-10-09,344.73039117,344.73039117,285.85952600,312.59567564,344.73039117,344.73039117,285.85952600,312.59567564,96850.99928289,30275203.55737420
2017-10-08,359.96760884,362.54957135,339.68470199,344.67784807,359.96760884,362.54957135,339.68470199,344.67784807,47190.46762039,16265508.82875861
2017-10-07,364.25310296,365.86729877,355.49310306,360.74474838,364.25310296,365.86729877,355.49310306,360.74474838,25122.24754949,9062718.87094460
2017-10-06,355.03463769,373.51864648,353.48733068,362.80238594,355.03463769,373.51864648,353.48733068,362.80238594,38759.55588061,14062059.35146945
2017-10-05,356.24165074,367.78434106,344.64039734,354.72790864,356.24165074,367.78434106,344.64039734,354.72790864,85088.48473951,30183260.24128540
2017-10-04,401.27459867,402.46924589,353.64139017,355.49767165,401.27459867,402.46924589,353.64139017,355.49767165,97857.45398920,34788097.04700728
2017-10-03,419.28196274,421.16688289,394.85153129,401.93701670,419.28196274,421.16688289,394.85153129,401.93701670,31942.99323433,12839071.40493163
2017-10-02,418.43967024,429.44608229,411.02588721,419.56748809,418.43967024,429.44608229,411.02588721,419.56748809,55733.54227973,23383982.33651834
2017-10-01,436.87431625,439.65668663,418.63916914,418.63916914,436.87431625,439.65668663,418.63916914,418.63916914,45116.07966093,18887358.10409581
2017-09-30,442.33724274,449.53800771,435.44768011,435.87376239,442.33724274,449.53800771,435.44768011,435.87376239,44104.74570616,19224101.45028730
2017-09-29,459.00882594,460.67332975,433.62089914,441.64375992,459.00882594,460.67332975,433.62089914,441.64375992,32557.93380012,14379008.29854990
2017-09-28,464.15751072,478.97551244,445.36150011,459.61206812,464.15751072,478.97551244,445.36150011,459.61206812,50905.22838746,23396657.29745930
2017-09-27,450.83235373,466.49380030,444.26410147,464.11103260,450.83235373,466.49380030,444.26410147,464.11103260,52324.49344837,24284374.68445456
2017-09-26,451.84817412,461.97907317,450.31679783,451.68765217,451.84817412,461.97907317,450.31679783,451.68765217,24672.97731247,11144479.19439456
2017-09-25,422.49115285,454.65497541,421.42943446,451.80243307,422.49115285,454.65497541,421.42943446,451.80243307,38694.71770982,17482367.60835542
2017-09-24,429.67512507,434.13303004,418.95973315,422.84375581,429.67512507,434.13303004,418.95973315,422.84375581,27606.80052098,11673363.21810209
2017-09-23,410.68103354,435.54633056,405.08082635,428.89148944,410.68103354,435.54633056,405.08082635,428.89148944,24409.48411409,10469019.99815482
2017-09-22,418.35555207,434.40461623,399.28837615,411.21828498,418.35555207,434.40461623,399.28837615,411.21828498,44642.81407819,18357941.44191420
2017-09-21,478.50443813,484.70014025,416.54881805,417.69985613,478.50443813,484.70014025,416.54881805,417.69985613,45478.78952159,18996483.84001350
2017-09-20,527.97707660,527.97707660,478.20579373,478.54907117,527.97707660,527.97707660,478.20579373,478.54907117,64355.71207581,30797366.23810698
2017-09-19,485.52132126,544.38795820,456.80180440,531.97509611,485.52132126,544.38795820,456.80180440,531.97509611,60889.58114862,32391740.78340204
2017-09-18,438.39561314,489.22317628,438.39561314,485.98706998,438.39561314,489.22317628,438.39561314,485.98706998,48927.21375403,23777993.25453561
2017-09-17,441.73753745,450.43765962,412.94930000,438.42422341,441.73753745,450.43765962,412.94930000,438.42422341,26067.45748853,11428604.80558580
2017-09-16,428.15661067,469.18387067,415.59040785,441.90859886,428.15661067,469.18387067,415.59040785,441.90859886,67170.06987093,29683031.46229698
2017-09-15,386.89923784,450.58808618,305.10835480,427.23716819,386.89923784,450.58808618,305.10835480,427.23716819,169547.21795424,72436873.27303046
2017-09-14,506.58183684,515.89317608,386.90459328,387.24281688,506.58183684,515.89317608,386.90459328,387.24281688,79825.80668761,30911970.24181712
2017-09-13,537.00012630,537.00012630,473.15183726,505.94371301,537.00012630,537.00012630,473.15183726,505.94371301,58177.91902978,29434752.36892595
2017-09-12,555.71469904,574.88739608,532.45044021,537.14891423,555.71469904,574.88739608,532.45044021,537.14891423,32272.22364456,17334989.89038294
2017-09-11,555.12917875,585.80290026,550.13423388,555.86693794,555.12917875,585.80290026,550.13423388,555.86693794,29784.45418114,16556193.34379861
2017-09-10,584.20034475,584.44220018,528.08940757,555.95555103,584.20034475,584.44220018,528.08940757,555.95555103,42575.68198223,23670186.73704708
2017-09-09,606.21601438,610.24482796,569.13148359,584.28286657,606.21601438,610.24482796,569.13148359,584.28286657,26392.84132922,15420884.98867044
2017-09-08,667.85876056,698.04560852,577.31841917,605.29864074,667.85876056,698.04560852,577.31841917,605.29864074,77289.37538357,46783153.86346492
2017-09-07,647.05162746,716.63510828,611.09233745,666.03252410,647.05162746,716.63510828,611.09233745,666.03252410,78933.44811723,52572243.68511243
2017-09-06,546.58223525,656.42076724,544.46854698,648.60794370,546.58223525,656.42076724,544.46854698,648.60794370,69057.12991918,44791003.03449382
2017-09-05,521.51486690,557.93470112,476.31005301,544.45333931,521.51486690,557.93470112,476.31005301,544.45333931,49126.33385344,26746996.51451922
2017-09-04,609.65558925,610.32105289,502.40255393,518.62630662,609.65558925,610.32105289,502.40255393,518.62630662,55960.20855044,29022436.27826743
2017-09-03,574.71290446,621.67969565,564.78927110,605.76252919,574.71290446,621.67969565,564.78927110,605.76252919,34154.25137680,20689365.69643905
2017-09-02,629.31637334,644.41886585,566.15212204,575.45613874,629.31637334,644.41886585,566.15212204,575.45613874,46259.71776266,26620438.56267406
2017-09-01,594.62595483,649.40191667,588.47826317,629.86251945,594.62595483,649.40191667,588.47826317,629.86251945,47767.49852636,30086956.96962939
2017-08-31,580.65023138,609.64859258,575.02162959,593.32326145,580.65023138,609.64859258,575.02162959,593.32326145,36906.71816316,21897614.38990939
2017-08-30,546.00687073,602.92246221,531.78338313,581.29932584,546.00687073,602.92246221,531.78338313,581.29932584,67792.78993488,39407903.08600144
2017-08-29,591.31744841,594.90487140,526.69668445,550.81985950,591.31744841,594.90487140,526.69668445,550.81985950,60133.99772586,33123000.17854814
2017-08-28,615.62499122,624.90028002,586.60751369,590.87537649,615.62499122,624.90028002,586.60751369,590.87537649,23991.67317679,14176088.92102910
2017-08-27,622.62546372,648.04142752,583.59837493,616.32930343,622.62546372,648.04142752,583.59837493,616.32930343,47996.61186215,29581718.35596734
2017-08-26,633.57682409,638.69246970,614.03472701,618.89637478,633.57682409,638.69246970,614.03472701,618.89637478,23503.71140578,14546361.78292284
2017-08-25,618.86397211,663.53869225,616.34588786,632.95739740,618.86397211,663.53869225,616.34588786,632.95739740,38224.49160056,24194474.72032520
2017-08-24,673.81885878,703.37587155,603.41188226,622.22388735,673.81885878,703.37587155,603.41188226,622.22388735,54948.19050255,34190076.69745264
2017-08-23,688.28627655,709.60420007,652.53118451,678.06007494,688.28627655,709.60420007,652.53118451,678.06007494,45203.43176769,30650642.33212196
2017-08-22,604.94844693,730.52862587,570.71756081,692.72794703,604.94844693,730.52862587,570.71756081,692.72794703,137941.90326052,95556211.45465572
2017-08-21,717.59684120,748.25020184,558.21014737,605.70525954,717.59684120,748.25020184,558.21014737,605.70525954,159086.96465817,96359811.21779107
2017-08-20,746.27147859,848.34027187,679.47865912,713.51904478,746.27147859,848.34027187,679.47865912,713.51904478,171623.17495066,122456403.85350905
2017-08-19,693.30137544,942.65557655,608.96261573,730.78457851,693.30137544,942.65557655,608.96261573,730.78457851,336881.29215169,246187653.09439361
2017-08-18,441.86075371,774.31760072,441.86075371,704.58073043,441.86075371,774.31760072,441.86075371,704.58073043,447951.44803751,315617958.45462656
2017-08-17,299.94144665,447.16534743,292.31048034,447.16534743,299.94144665,447.16534743,292.31048034,447.16534743,150832.51335715,67447073.23869266
2017-08-16,297.23915907,309.13527910,287.94898786,299.61989310,297.23915907,309.13527910,287.94898786,299.61989310,29170.52458080,8740069.45646192
2017-08-15,299.90590562,305.78269809,291.25086431,297.22948325,299.90590562,305.78269809,291.25086431,297.22948325,30019.20243716,8922592.02806025
2017-08-14,294.09631111,328.22287636,292.59974515,300.89405937,294.09631111,328.22287636,292.59974515,300.89405937,46857.31494758,14099087.70597203
2017-08-13,316.15039848,316.47732305,296.74009646,296.74009646,316.15039848,316.47732305,296.74009646,296.74009646,40894.66890292,12135087.99491149
2017-08-12,325.96502294,343.95044595,311.77796473,317.65102711,325.96502294,343.95044595,311.77796473,317.65102711,37850.82714307,12023354.11905960
2017-08-11,274.39991737,350.35964573,273.50240639,327.95306211,274.39991737,350.35964573,273.50240639,327.95306211,103146.19760230,33827111.34917444
2017-08-10,302.53634974,311.15738110,271.72431145,274.20158086,302.53634974,311.15738110,271.72431145,274.20158086,81766.28911617,22420445.73640515
2017-08-09,343.26325231,348.10336027,292.96070566,301.30301926,343.26325231,348.10336027,292.96070566,301.30301926,87919.06140968,26490278.65341150
2017-08-08,319.06157278,383.75050771,309.43284022,341.63983531,319.06157278,383.75050771,309.43284022,341.63983531,176432.00995847,60276202.82526875
2017-08-07,223.03205157,365.89347758,223.03205157,323.59005387,223.03205157,365.89347758,223.03205157,323.59005387,273267.37908910,88426605.91959324
2017-08-06,216.58192251,224.36221192,201.82772480,217.33329796,216.58192251,224.36221192,201.82772480,217.33329796,87157.64274439,18942257.94018964
2017-08-05,235.10245549,275.83306056,204.74093189,212.77260860,235.10245549,275.83306056,204.74093189,212.77260860,102121.46721402,21728650.97352427
2017-08-04,352.06120037,361.34600608,236.59622090,236.59622090,352.06120037,361.34600608,236.59622090,236.59622090,118898.66886937,28130975.72437946
2017-08-03,440.49907786,491.83079571,335.84073962,353.48548997,440.49907786,491.83079571,335.84073962,353.48548997,83564.87881496,29538972.13219188
2017-08-02,279.39277764,742.57388665,279.37155694,432.69648665,279.39277764,742.57388665,279.37155694,432.69648665,131531.98852667,56913429.31791410
2017-08-01,306.00000000,336.47003526,306.00000000,336.47003526,306.00000000,336.47003526,306.00000000,336.47003526,21910.86195630,7372348.49499290
